index,xindex,yindex,ComputedRawWantedStageX(pulse),ComputedRawWantedStageY(pulse),AdjByCalibDataWantedStageX(pulse),AdjByCalibDataWantedStageY(pulse),ResultReadBackStageX(pulse),ResultReadBackStageY(pulse),foundX(pulse),foundY(pulse),CompMinusAdjX(pulse),CompMinusAdjY(pulse),ResultMinusFoundX(pulse),ResultMinusFoundY(pulse),AdjMinusFoundX(pulse),AdjMinusFoundY(pulse),flagsX(pulse),flagsY(pulse),encoderX,encoderY,case,fx,fy,umx,umy,xrate,yrate,xminus,yminus,xi0po,xi0mo,xi1po,xi1mo,yi0po,yi0mo,yi1po,yi1mo,xi0,xi1,yi0,yi1,x00,x10,y00,y01,fromX,fromY,TempCh1,TempCh2,TempCh3,TempCh4
354,-10,0,2366248,1638692,2366328,1638765,2366328,1638765,2366329,1638774,-80,-73,0,0,-1,-9,0,0,-2366328,-1638748,6,2366328,1638765,-100000,0,0,0,True,False,False,False,False,False,False,False,False,False,-10,-11,0,1,2366328,2466366,1638765,1738773,0,0,0,0,0,0
381,-10,1,2366248,1738692,2366325,1738773,2366325,1738773,2366333,1738787,-77,-81,0,0,-8,-14,0,0,-2366326,-1738756,6,2366325,1738773,-100000,10000,0,0,True,False,False,False,False,False,False,False,False,False,-10,-11,1,2,2366325,2466366,1738773,1838772,0,0,0,0,0,0
408,-10,2,2366248,1838692,2366330,1838772,2366330,1838772,2366330,1838785,-82,-80,0,0,0,-13,0,0,-2366331,-1838755,6,2366330,1838772,-100000,20000,0,0,True,False,False,False,False,False,False,False,False,False,-10,-11,2,3,2366330,2466369,1838772,1938777,0,0,0,0,0,0
435,-10,3,2366248,1938692,2366329,1938777,2366329,1938777,2366337,1938790,-81,-85,0,0,-8,-13,0,0,-2366331,-1938760,6,2366329,1938777,-100000,30000,0,0,True,False,False,False,False,False,False,False,False,False,-10,-11,3,4,2366329,2466378,1938777,2038771,0,0,0,0,0,0
462,-10,4,2366248,2038692,2366337,2038771,2366337,2038771,2366338,2038779,-89,-79,0,0,-1,-8,0,0,-2366338,-2038754,6,2366337,2038771,-100000,40000,0,0,True,False,False,False,False,False,False,False,False,False,-10,-11,4,5,2366337,2466382,2038771,2138782,0,0,0,0,0,0
489,-10,5,2366248,2138692,2366349,2138782,2366349,2138782,2366349,2138792,-101,-90,0,0,0,-10,0,0,-2366349,-2138765,6,2366349,2138782,-100000,50000,0,0,True,False,False,False,False,False,False,False,False,False,-10,-11,5,6,2366349,2466387,2138782,2238793,0,0,0,0,0,0
516,-10,6,2366248,2238692,2366351,2238793,2366351,2238793,2366351,2238800,-103,-101,0,0,0,-7,0,0,-2366352,-2238776,6,2366351,2238793,-100000,60000,0,0,True,False,False,False,False,False,False,False,False,False,-10,-11,6,7,2366351,2466399,2238793,2338810,0,0,0,0,0,0
543,-10,7,2366248,2338692,2366356,2338810,2366356,2338810,2366356,2338817,-108,-118,0,0,0,-7,0,0,-2366357,-2338792,6,2366356,2338810,-100000,70000,0,0,True,False,False,False,False,False,False,False,False,False,-10,-11,7,8,2366356,2466401,2338810,2438801,0,0,0,0,0,0
570,-10,8,2366248,2438692,2366353,2438801,2366353,2438801,2366355,2438815,-105,-109,0,0,-2,-14,0,0,-2366354,-2438784,6,2366353,2438801,-100000,80000,0,0,True,False,False,False,False,False,False,False,False,False,-10,-11,8,9,2366353,2466398,2438801,2538810,0,0,0,0,0,0
597,-10,9,2366248,2538692,2366358,2538810,2366358,2538810,2366365,2538822,-110,-118,0,0,-7,-12,0,0,-2366359,-2538793,6,2366358,2538810,-100000,90000,0,0,True,False,False,False,False,False,False,False,False,False,-10,-11,9,10,2366358,2466408,2538810,2638792,0,0,0,0,0,0
624,-10,10,2366248,2638692,2366356,2638792,2366356,2638792,2366363,2638812,-108,-100,0,0,-7,-20,0,0,-2366356,-2638775,6,2366356,2638792,-100000,100000,0,0,True,False,False,False,False,False,False,False,False,False,-10,-11,10,11,2366356,2466407,2638792,2738795,0,0,0,0,0,0
651,-10,11,2366248,2738692,2366364,2738795,2366364,2738795,2366370,2738810,-116,-103,0,0,-6,-15,0,0,-2366366,-2738778,6,2366364,2738795,-100000,110000,0,0,True,False,False,False,False,False,False,False,False,False,-10,-11,11,12,2366364,2466406,2738795,2838786,0,0,0,0,0,0
678,-10,12,2366248,2838692,2366365,2838786,2366365,2838786,2366366,2838796,-117,-94,0,0,-1,-10,0,0,-2366366,-2838769,6,2366365,2838786,-100000,120000,0,0,True,False,False,False,False,False,False,False,False,False,-10,-11,12,13,2366365,2466413,2838786,2938790,0,0,0,0,0,0
705,-10,13,2366248,2938692,2366371,2938796,2366371,2938796,2366376,2938805,-123,-104,0,6,-5,-9,0,0,-2366372,-2938779,5,2366371,2938796,-100000,130000,0,0,True,False,False,False,False,False,False,False,True,False,-10,-11,13,14,0,0,0,0,0,0,0,0,0,0
4,-9,-13,2266248,338692,2266396,338796,2266396,338796,2266392,338796,-148,-104,0,2,4,0,0,0,-2266397,-338779,4,2266396,338796,-90000,-130000,0,0,True,True,False,False,False,False,False,False,False,True,-9,-10,-13,-14,0,0,0,0,0,0,0,0,0,0
31,-9,-12,2266248,438692,2266385,438799,2266385,438799,2266374,438794,-137,-107,0,0,11,5,0,0,-2266386,-438781,6,2266385,438799,-90000,-120000,0,0,True,True,False,False,False,False,False,False,False,False,-9,-10,-12,-13,2266385,2366420,438799,338794,0,0,0,0,0,0
58,-9,-11,2266248,538692,2266378,538812,2266378,538812,2266369,538809,-130,-120,0,0,9,3,0,0,-2266379,-538795,6,2266378,538812,-90000,-110000,0,0,True,True,False,False,False,False,False,False,False,False,-9,-10,-11,-12,2266378,2366413,538812,438799,0,0,0,0,0,0
85,-9,-10,2266248,638692,2266367,638804,2266367,638804,2266360,638808,-119,-112,0,0,7,-4,0,0,-2266368,-638787,6,2266367,638804,-90000,-100000,0,0,True,True,False,False,False,False,False,False,False,False,-9,-10,-10,-11,2266367,2366404,638804,538812,0,0,0,0,0,0
112,-9,-9,2266248,738692,2266355,738803,2266355,738803,2266354,738809,-107,-111,0,0,1,-6,0,0,-2266356,-738786,6,2266355,738803,-90000,-90000,0,0,True,True,False,False,False,False,False,False,False,False,-9,-10,-9,-10,2266355,2366393,738803,638804,0,0,0,0,0,0
139,-9,-8,2266248,838692,2266346,838788,2266346,838788,2266343,838795,-98,-96,0,0,3,-7,0,0,-2266347,-838772,6,2266346,838788,-90000,-80000,0,0,True,True,False,False,False,False,False,False,False,False,-9,-10,-8,-9,2266346,2366383,838788,738803,0,0,0,0,0,0
166,-9,-7,2266248,938692,2266332,938795,2266332,938795,2266334,938804,-84,-103,0,0,-2,-9,0,0,-2266333,-938778,6,2266332,938795,-90000,-70000,0,0,True,True,False,False,False,False,False,False,False,False,-9,-10,-7,-8,2266332,2366373,938795,838788,0,0,0,0,0,0
193,-9,-6,2266248,1038692,2266326,1038794,2266326,1038794,2266326,1038804,-78,-102,0,0,0,-10,0,0,-2266327,-1038776,6,2266326,1038794,-90000,-60000,0,0,True,True,False,False,False,False,False,False,False,False,-9,-10,-6,-7,2266326,2366366,1038794,938795,0,0,0,0,0,0
220,-9,-5,2266248,1138692,2266323,1138799,2266323,1138799,2266319,1138809,-75,-107,0,0,4,-10,0,0,-2266324,-1138782,6,2266323,1138799,-90000,-50000,0,0,True,True,False,False,False,False,False,False,False,False,-9,-10,-5,-6,2266323,2366361,1138799,1038794,0,0,0,0,0,0
247,-9,-4,2266248,1238692,2266311,1238785,2266311,1238785,2266308,1238793,-63,-93,0,0,3,-8,0,0,-2266312,-1238768,6,2266311,1238785,-90000,-40000,0,0,True,True,False,False,False,False,False,False,False,False,-9,-10,-4,-5,2266311,2366352,1238785,1138799,0,0,0,0,0,0
274,-9,-3,2266248,1338692,2266303,1338781,2266303,1338781,2266303,1338787,-55,-89,0,0,0,-6,0,0,-2266304,-1338763,6,2266303,1338781,-90000,-30000,0,0,True,True,False,False,False,False,False,False,False,False,-9,-10,-3,-4,2266303,2366344,1338781,1238785,0,0,0,0,0,0
301,-9,-2,2266248,1438692,2266294,1438758,2266294,1438758,2266294,1438767,-46,-66,0,0,0,-9,0,0,-2266295,-1438741,6,2266294,1438758,-90000,-20000,0,0,True,True,False,False,False,False,False,False,False,False,-9,-10,-2,-3,2266294,2366338,1438758,1338781,0,0,0,0,0,0
328,-9,-1,2266248,1538692,2266292,1538760,2266292,1538760,2266293,1538768,-44,-68,0,0,-1,-8,0,0,-2266292,-1538743,6,2266292,1538760,-90000,-10000,0,0,True,True,False,False,False,False,False,False,False,False,-9,-10,-1,-2,2266292,2366334,1538760,1438758,0,0,0,0,0,0
355,-9,0,2266248,1638692,2266282,1638751,2266282,1638751,2266282,1638764,-34,-59,0,0,0,-13,0,0,-2266283,-1638734,6,2266282,1638751,-90000,0,0,0,True,False,False,False,False,False,False,False,False,False,-9,-10,0,1,2266282,2366328,1638751,1738763,0,0,0,0,0,0
382,-9,1,2266248,1738692,2266284,1738763,2266284,1738763,2266286,1738776,-36,-71,0,0,-2,-13,0,0,-2266285,-1738746,6,2266284,1738763,-90000,10000,0,0,True,False,False,False,False,False,False,False,False,False,-9,-10,1,2,2266284,2366325,1738763,1838756,0,0,0,0,0,0
409,-9,2,2266248,1838692,2266281,1838756,2266281,1838756,2266283,1838775,-33,-64,0,0,-2,-19,0,0,-2266282,-1838739,6,2266281,1838756,-90000,20000,0,0,True,False,False,False,False,False,False,False,False,False,-9,-10,2,3,2266281,2366330,1838756,1938764,0,0,0,0,0,0
436,-9,3,2266248,1938692,2266283,1938764,2266283,1938764,2266294,1938781,-35,-72,0,0,-11,-17,0,0,-2266284,-1938747,6,2266283,1938764,-90000,30000,0,0,True,False,False,False,False,False,False,False,False,False,-9,-10,3,4,2266283,2366329,1938764,2038754,0,0,0,0,0,0
463,-9,4,2266248,2038692,2266294,2038754,2266294,2038754,2266294,2038768,-46,-62,0,0,0,-14,0,0,-2266295,-2038737,6,2266294,2038754,-90000,40000,0,0,True,False,False,False,False,False,False,False,False,False,-9,-10,4,5,2266294,2366337,2038754,2138773,0,0,0,0,0,0
490,-9,5,2266248,2138692,2266301,2138773,2266301,2138773,2266301,2138780,-53,-81,0,0,0,-7,0,0,-2266302,-2138756,6,2266301,2138773,-90000,50000,0,0,True,False,False,False,False,False,False,False,False,False,-9,-10,5,6,2266301,2366349,2138773,2238776,0,0,0,0,0,0
517,-9,6,2266248,2238692,2266308,2238776,2266308,2238776,2266304,2238787,-60,-84,0,0,4,-11,0,0,-2266310,-2238759,6,2266308,2238776,-90000,60000,0,0,True,False,False,False,False,False,False,False,False,False,-9,-10,6,7,2266308,2366351,2238776,2338797,0,0,0,0,0,0
544,-9,7,2266248,2338692,2266314,2338797,2266314,2338797,2266313,2338805,-66,-105,0,0,1,-8,0,0,-2266315,-2338780,6,2266314,2338797,-90000,70000,0,0,True,False,False,False,False,False,False,False,False,False,-9,-10,7,8,2266314,2366356,2338797,2438794,0,0,0,0,0,0
571,-9,8,2266248,2438692,2266305,2438794,2266305,2438794,2266310,2438808,-57,-102,0,0,-5,-14,0,0,-2266306,-2438777,6,2266305,2438794,-90000,80000,0,0,True,False,False,False,False,False,False,False,False,False,-9,-10,8,9,2266305,2366353,2438794,2538798,0,0,0,0,0,0
598,-9,9,2266248,2538692,2266314,2538798,2266314,2538798,2266317,2538812,-66,-106,0,0,-3,-14,0,0,-2266315,-2538782,6,2266314,2538798,-90000,90000,0,0,True,False,False,False,False,False,False,False,False,False,-9,-10,9,10,2266314,2366358,2538798,2638778,0,0,0,0,0,0
625,-9,10,2266248,2638692,2266310,2638778,2266310,2638778,2266317,2638803,-62,-86,0,0,-7,-25,0,0,-2266311,-2638761,6,2266310,2638778,-90000,100000,0,0,True,False,False,False,False,False,False,False,False,False,-9,-10,10,11,2266310,2366356,2638778,2738779,0,0,0,0,0,0
652,-9,11,2266248,2738692,2266315,2738779,2266315,2738779,2266318,2738803,-67,-87,0,0,-3,-24,0,0,-2266315,-2738762,6,2266315,2738779,-90000,110000,0,0,True,False,False,False,False,False,False,False,False,False,-9,-10,11,12,2266315,2366364,2738779,2838775,0,0,0,0,0,0
679,-9,12,2266248,2838692,2266315,2838775,2266315,2838775,2266317,2838790,-67,-83,0,0,-2,-15,0,0,-2266317,-2838758,6,2266315,2838775,-90000,120000,0,0,True,False,False,False,False,False,False,False,False,False,-9,-10,12,13,2266315,2366365,2838775,2938777,0,0,0,0,0,0
706,-9,13,2266248,2938692,2266320,2938783,2266320,2938783,2266326,2938794,-72,-91,0,6,-6,-11,0,0,-2266321,-2938766,5,2266320,2938783,-90000,130000,0,0,True,False,False,False,False,False,False,False,True,False,-9,-10,13,14,0,0,0,0,0,0,0,0,0,0
5,-8,-13,2166248,338692,2166366,338787,2166366,338787,2166366,338790,-118,-95,0,7,0,-3,0,0,-2166367,-338770,4,2166366,338787,-80000,-130000,0,0,True,True,False,False,False,False,False,False,False,True,-8,-9,-13,-14,0,0,0,0,0,0,0,0,0,0
32,-8,-12,2166248,438692,2166352,438787,2166352,438787,2166346,438791,-104,-95,0,0,6,-4,0,0,-2166353,-438770,6,2166352,438787,-80000,-120000,0,0,True,True,False,False,False,False,False,False,False,False,-8,-9,-12,-13,2166352,2266385,438787,338780,0,0,0,0,0,0
59,-8,-11,2166248,538692,2166344,538800,2166344,538800,2166341,538805,-96,-108,0,0,3,-5,0,0,-2166345,-538783,6,2166344,538800,-80000,-110000,0,0,True,True,False,False,False,False,False,False,False,False,-8,-9,-11,-12,2166344,2266378,538800,438787,0,0,0,0,0,0
86,-8,-10,2166248,638692,2166332,638797,2166332,638797,2166329,638802,-84,-105,0,0,3,-5,0,0,-2166333,-638780,6,2166332,638797,-80000,-100000,0,0,True,True,False,False,False,False,False,False,False,False,-8,-9,-10,-11,2166332,2266367,638797,538800,0,0,0,0,0,0
113,-8,-9,2166248,738692,2166322,738798,2166322,738798,2166322,738804,-74,-106,0,0,0,-6,0,0,-2166323,-738781,6,2166322,738798,-80000,-90000,0,0,True,True,False,False,False,False,False,False,False,False,-8,-9,-9,-10,2166322,2266355,738798,638797,0,0,0,0,0,0
140,-8,-8,2166248,838692,2166309,838782,2166309,838782,2166310,838795,-61,-90,0,0,-1,-13,0,0,-2166310,-838765,6,2166309,838782,-80000,-80000,0,0,True,True,False,False,False,False,False,False,False,False,-8,-9,-8,-9,2166309,2266346,838782,738798,0,0,0,0,0,0
167,-8,-7,2166248,938692,2166296,938787,2166296,938787,2166302,938797,-48,-95,0,0,-6,-10,0,0,-2166297,-938770,6,2166296,938787,-80000,-70000,0,0,True,True,False,False,False,False,False,False,False,False,-8,-9,-7,-8,2166296,2266332,938787,838782,0,0,0,0,0,0
194,-8,-6,2166248,1038692,2166291,1038789,2166291,1038789,2166291,1038800,-43,-97,0,0,0,-11,0,0,-2166292,-1038772,6,2166291,1038789,-80000,-60000,0,0,True,True,False,False,False,False,False,False,False,False,-8,-9,-6,-7,2166291,2266326,1038789,938787,0,0,0,0,0,0
221,-8,-5,2166248,1138692,2166284,1138797,2166284,1138797,2166285,1138805,-36,-105,0,0,-1,-8,0,0,-2166285,-1138780,6,2166284,1138797,-80000,-50000,0,0,True,True,False,False,False,False,False,False,False,False,-8,-9,-5,-6,2166284,2266323,1138797,1038789,0,0,0,0,0,0
248,-8,-4,2166248,1238692,2166274,1238785,2166274,1238785,2166274,1238795,-26,-93,0,0,0,-10,0,0,-2166275,-1238767,6,2166274,1238785,-80000,-40000,0,0,True,True,False,False,False,False,False,False,False,False,-8,-9,-4,-5,2166274,2266311,1238785,1138797,0,0,0,0,0,0
275,-8,-3,2166248,1338692,2166270,1338775,2166270,1338775,2166269,1338786,-22,-83,0,0,1,-11,0,0,-2166271,-1338758,6,2166270,1338775,-80000,-30000,0,0,True,True,False,False,False,False,False,False,False,False,-8,-9,-3,-4,2166270,2266303,1338775,1238785,0,0,0,0,0,0
302,-8,-2,2166248,1438692,2166260,1438758,2166260,1438758,2166260,1438760,-12,-66,0,0,0,-2,0,0,-2166261,-1438741,6,2166260,1438758,-80000,-20000,0,0,True,True,False,False,False,False,False,False,False,False,-8,-9,-2,-3,2166260,2266294,1438758,1338775,0,0,0,0,0,0
329,-8,-1,2166248,1538692,2166254,1538753,2166254,1538753,2166255,1538764,-6,-61,0,0,-1,-11,0,0,-2166255,-1538736,6,2166254,1538753,-80000,-10000,0,0,True,True,False,False,False,False,False,False,False,False,-8,-9,-1,-2,2166254,2266292,1538753,1438758,0,0,0,0,0,0
356,-8,0,2166248,1638692,2166248,1638748,2166248,1638748,2166248,1638761,0,-56,0,0,0,-13,0,0,-2166249,-1638731,6,2166248,1638748,-80000,0,0,0,True,False,False,False,False,False,False,False,False,False,-8,-9,0,1,2166248,2266282,1638748,1738753,0,0,0,0,0,0
383,-8,1,2166248,1738692,2166248,1738753,2166248,1738753,2166250,1738771,0,-61,0,0,-2,-18,0,0,-2166249,-1738736,6,2166248,1738753,-80000,10000,0,0,True,False,False,False,False,False,False,False,False,False,-8,-9,1,2,2166248,2266284,1738753,1838752,0,0,0,0,0,0
410,-8,2,2166248,1838692,2166248,1838752,2166248,1838752,2166249,1838772,0,-60,0,0,-1,-20,0,0,-2166249,-1838735,6,2166248,1838752,-80000,20000,0,0,True,False,False,False,False,False,False,False,False,False,-8,-9,2,3,2166248,2266281,1838752,1938764,0,0,0,0,0,0
437,-8,3,2166248,1938692,2166248,1938764,2166248,1938764,2166253,1938776,0,-72,0,0,-5,-12,0,0,-2166249,-1938747,6,2166248,1938764,-80000,30000,0,0,True,False,False,False,False,False,False,False,False,False,-8,-9,3,4,2166248,2266283,1938764,2038751,0,0,0,0,0,0
464,-8,4,2166248,2038692,2166257,2038751,2166257,2038751,2166257,2038763,-9,-59,0,0,0,-12,0,0,-2166258,-2038734,6,2166257,2038751,-80000,40000,0,0,True,False,False,False,False,False,False,False,False,False,-8,-9,4,5,2166257,2266294,2038751,2138769,0,0,0,0,0,0
491,-8,5,2166248,2138692,2166263,2138769,2166263,2138769,2166264,2138776,-15,-77,0,0,-1,-7,0,0,-2166264,-2138752,6,2166263,2138769,-80000,50000,0,0,True,False,False,False,False,False,False,False,False,False,-8,-9,5,6,2166263,2266301,2138769,2238777,0,0,0,0,0,0
518,-8,6,2166248,2238692,2166265,2238777,2166265,2238777,2166265,2238781,-17,-85,0,0,0,-4,0,0,-2166266,-2238761,6,2166265,2238777,-80000,60000,0,0,True,False,False,False,False,False,False,False,False,False,-8,-9,6,7,2166265,2266308,2238777,2338794,0,0,0,0,0,0
545,-8,7,2166248,2338692,2166273,2338794,2166273,2338794,2166272,2338799,-25,-102,0,0,1,-5,0,0,-2166274,-2338776,6,2166273,2338794,-80000,70000,0,0,True,False,False,False,False,False,False,False,False,False,-8,-9,7,8,2166273,2266314,2338794,2438790,0,0,0,0,0,0
572,-8,8,2166248,2438692,2166272,2438790,2166272,2438790,2166272,2438799,-24,-98,0,0,0,-9,0,0,-2166273,-2438773,6,2166272,2438790,-80000,80000,0,0,True,False,False,False,False,False,False,False,False,False,-8,-9,8,9,2166272,2266305,2438790,2538793,0,0,0,0,0,0
599,-8,9,2166248,2538692,2166279,2538793,2166279,2538793,2166281,2538807,-31,-101,0,0,-2,-14,0,0,-2166280,-2538776,6,2166279,2538793,-80000,90000,0,0,True,False,False,False,False,False,False,False,False,False,-8,-9,9,10,2166279,2266314,2538793,2638778,0,0,0,0,0,0
626,-8,10,2166248,2638692,2166271,2638778,2166271,2638778,2166282,2638800,-23,-86,0,0,-11,-22,0,0,-2166272,-2638761,6,2166271,2638778,-80000,100000,0,0,True,False,False,False,False,False,False,False,False,False,-8,-9,10,11,2166271,2266310,2638778,2738783,0,0,0,0,0,0
653,-8,11,2166248,2738692,2166278,2738783,2166278,2738783,2166280,2738797,-30,-91,0,0,-2,-14,0,0,-2166279,-2738766,6,2166278,2738783,-80000,110000,0,0,True,False,False,False,False,False,False,False,False,False,-8,-9,11,12,2166278,2266315,2738783,2838775,0,0,0,0,0,0
680,-8,12,2166248,2838692,2166279,2838775,2166279,2838775,2166282,2838787,-31,-83,0,0,-3,-12,0,0,-2166280,-2838758,6,2166279,2838775,-80000,120000,0,0,True,False,False,False,False,False,False,False,False,False,-8,-9,12,13,2166279,2266315,2838775,2938778,0,0,0,0,0,0
707,-8,13,2166248,2938692,2166281,2938777,2166281,2938777,2166287,2938790,-33,-85,0,-1,-6,-13,0,0,-2166282,-2938760,5,2166281,2938777,-80000,130000,0,0,True,False,False,False,False,False,False,False,True,False,-8,-9,13,14,0,0,0,0,0,0,0,0,0,0
6,-7,-13,2066248,338692,2066344,338773,2066344,338773,2066345,338773,-96,-81,0,6,-1,0,0,0,-2066345,-338755,4,2066344,338773,-70000,-130000,0,0,True,True,False,False,False,False,False,False,False,True,-7,-8,-13,-14,0,0,0,0,0,0,0,0,0,0
33,-7,-12,2066248,438692,2066336,438773,2066336,438773,2066329,438773,-88,-81,0,0,7,0,0,0,-2066337,-438756,6,2066336,438773,-70000,-120000,0,0,True,True,False,False,False,False,False,False,False,False,-7,-8,-12,-13,2066336,2166352,438773,338767,0,0,0,0,0,0
60,-7,-11,2066248,538692,2066322,538786,2066322,538786,2066322,538785,-74,-94,0,0,0,1,0,0,-2066323,-538769,6,2066322,538786,-70000,-110000,0,0,True,True,False,False,False,False,False,False,False,False,-7,-8,-11,-12,2066322,2166344,538786,438773,0,0,0,0,0,0
87,-7,-10,2066248,638692,2066318,638786,2066318,638786,2066311,638786,-70,-94,0,0,7,0,0,0,-2066319,-638769,6,2066318,638786,-70000,-100000,0,0,True,True,False,False,False,False,False,False,False,False,-7,-8,-10,-11,2066318,2166332,638786,538786,0,0,0,0,0,0
114,-7,-9,2066248,738692,2066301,738782,2066301,738782,2066301,738785,-53,-90,0,0,0,-3,0,0,-2066302,-738765,6,2066301,738782,-70000,-90000,0,0,True,True,False,False,False,False,False,False,False,False,-7,-8,-9,-10,2066301,2166322,738782,638786,0,0,0,0,0,0
141,-7,-8,2066248,838692,2066296,838768,2066296,838768,2066292,838776,-48,-76,0,0,4,-8,0,0,-2066297,-838751,6,2066296,838768,-70000,-80000,0,0,True,True,False,False,False,False,False,False,False,False,-7,-8,-8,-9,2066296,2166309,838768,738782,0,0,0,0,0,0
168,-7,-7,2066248,938692,2066281,938771,2066281,938771,2066282,938782,-33,-79,0,0,-1,-11,0,0,-2066282,-938754,6,2066281,938771,-70000,-70000,0,0,True,True,False,False,False,False,False,False,False,False,-7,-8,-7,-8,2066281,2166296,938771,838768,0,0,0,0,0,0
195,-7,-6,2066248,1038692,2066276,1038778,2066276,1038778,2066275,1038784,-28,-86,0,0,1,-6,0,0,-2066277,-1038761,6,2066276,1038778,-70000,-60000,0,0,True,True,False,False,False,False,False,False,False,False,-7,-8,-6,-7,2066276,2166291,1038778,938771,0,0,0,0,0,0
222,-7,-5,2066248,1138692,2066268,1138780,2066268,1138780,2066268,1138787,-20,-88,0,0,0,-7,0,0,-2066269,-1138763,6,2066268,1138780,-70000,-50000,0,0,True,True,False,False,False,False,False,False,False,False,-7,-8,-5,-6,2066268,2166284,1138780,1038778,0,0,0,0,0,0
249,-7,-4,2066248,1238692,2066261,1238769,2066261,1238769,2066255,1238770,-13,-77,0,0,6,-1,0,0,-2066262,-1238752,6,2066261,1238769,-70000,-40000,0,0,True,True,False,False,False,False,False,False,False,False,-7,-8,-4,-5,2066261,2166274,1238769,1138780,0,0,0,0,0,0
